Sentence #,Word,POS,Tag
Sentence: 163,mengganti,,O
Sentence: 163,bahan,,O
Sentence: 163,bakar,,O
Sentence: 163,kapal,,O
Sentence: 164,Big,,O
Sentence: 164,Data,,O
Sentence: 164,pada,,O
Sentence: 164,Small,,O
Sentence: 164,Area,,O
Sentence: 164,Estimation,,O
Sentence: 164,Rata-Rata,,O
Sentence: 164,Pengeluaran,,O
Sentence: 164,per,,O
Sentence: 164,Kapita,,O
Sentence: 164,(,,O
Sentence: 164,Studi,,O
Sentence: 164,Kasus,,O
Sentence: 164,:,,O
Sentence: 164,Provinsi,,O
Sentence: 164,Daerah,,O
Sentence: 164,Istimewa,,O
Sentence: 164,Yogyakarta,,O
Sentence: 164,),,O
Sentence: 164,Shinta,,O
Sentence: 164,Mahaputri,,O
Sentence: 164,Hakim,,O
Sentence: 164,(,,O
Sentence: 164,221710013,,O
Sentence: 164,",",,O
Sentence: 164,4SD1,,O
Sentence: 164,),,O
Sentence: 164,Dosen,,O
Sentence: 164,Pembimbing,,O
Sentence: 164,:,,O
Sentence: 164,Dr.,,O
Sentence: 164,Azka,,O
Sentence: 164,Ubaidillah,,O
Sentence: 164,",",,O
Sentence: 164,S.S.T.,,O
Sentence: 164,",",,O
Sentence: 164,M.Si.,,O
Sentence: 164,Ringkasan—,,O
Sentence: 164,Indonesia,,O
Sentence: 164,sebagai,,O
Sentence: 164,negara,,O
Sentence: 164,yang,,O
Sentence: 164,menganut,,O
Sentence: 164,sistem,,O
Sentence: 164,pemerintahan,,O
Sentence: 164,desentralisasi,,O
Sentence: 164,",",,O
Sentence: 164,tentunya,,O
Sentence: 164,penting,,O
Sentence: 164,bagi,,O
Sentence: 164,pemerintah,,O
Sentence: 164,untuk,,O
Sentence: 164,mengetahui,,O
Sentence: 164,gambaran,,O
Sentence: 164,wilayah,,O
Sentence: 164,melalui,,O
Sentence: 164,data,,O
Sentence: 164,dalam,,O
Sentence: 164,mewujudkan,,O
Sentence: 164,pembangunan,,O
Sentence: 164,daerah,,O
Sentence: 164,otonom.,,O
Sentence: 164,Salah,,O
Sentence: 164,satu,,O
Sentence: 164,tolak,,O
Sentence: 164,ukur,,O
Sentence: 164,keberhasilan,,O
Sentence: 164,pembangunan,,O
Sentence: 164,tersebut,,O
Sentence: 164,diukur,,O
Sentence: 164,melalui,,O
Sentence: 164,IPM,,O
Sentence: 164,yang,,O
Sentence: 164,salah,,O
Sentence: 164,satu,,O
Sentence: 164,komponennya,,O
Sentence: 164,adalah,,O
Sentence: 164,pengeluaran,,O
Sentence: 164,per,,O
Sentence: 164,kapita.,,O
Sentence: 164,Akan,,O
Sentence: 164,tetapi,,O
Sentence: 164,",",,O
Sentence: 164,estimasi,,O
Sentence: 164,pengeluaran,,O
Sentence: 164,per,,O
Sentence: 164,kapita,,O
Sentence: 164,tingkat,,O
Sentence: 164,kecamatan,,O
Sentence: 164,sulit,,O
Sentence: 164,dilakukan,,O
Sentence: 164,karena,,O
Sentence: 164,kurangnya,,O
Sentence: 164,sampel.,,O
Sentence: 164,SAE,,B-METODE
Sentence: 164,sebagai,,O
Sentence: 164,salah,,O
Sentence: 164,satu,,O
Sentence: 164,solusi,,O
Sentence: 164,BPS,,O
Sentence: 164,dalam,,O
Sentence: 164,melakukan,,O
Sentence: 164,estimasi,,O
Sentence: 164,pada,,O
Sentence: 164,wilayah,,O
Sentence: 164,kecil.,,O
Sentence: 164,Biasanya,,O
Sentence: 164,",",,O
Sentence: 164,BPS,,O
Sentence: 164,memanfaatkan,,O
Sentence: 164,data,,O
Sentence: 164,Podes,,O
Sentence: 164,sebagai,,O
Sentence: 164,variabel,,O
Sentence: 164,penyerta,,O
Sentence: 164,dalam,,O
Sentence: 164,SAE,,O
Sentence: 164,",",,O
Sentence: 164,akan,,O
Sentence: 164,tetapi,,O
Sentence: 164,pengumpulan,,O
Sentence: 164,data,,O
Sentence: 164,Podes,,O
Sentence: 164,hanya,,O
Sentence: 164,dilakukan,,O
Sentence: 164,tiga,,O
Sentence: 164,kali,,O
Sentence: 164,dalam,,O
Sentence: 164,sepuluh,,O
Sentence: 164,tahun,,O
Sentence: 164,sehingga,,O
Sentence: 164,terkadang,,O
Sentence: 164,hasil,,O
Sentence: 164,estimasi,,O
Sentence: 164,SAE,,O
Sentence: 164,menjadi,,O
Sentence: 164,out,,O
Sentence: 164,of,,O
Sentence: 164,date.,,O
Sentence: 164,Penelitian,,O
Sentence: 164,ini,,O
Sentence: 164,bertujuan,,O
Sentence: 164,untuk,,O
Sentence: 164,mengkaji,,B-TUJUAN
Sentence: 164,penggunaan,,I-TUJUAN
Sentence: 164,big,,I-TUJUAN
Sentence: 164,data,,I-TUJUAN
Sentence: 164,(,,I-TUJUAN
Sentence: 164,dalam,,I-TUJUAN
Sentence: 164,hal,,I-TUJUAN
Sentence: 164,ini,,I-TUJUAN
Sentence: 164,hasil,,I-TUJUAN
Sentence: 164,olahan,,I-TUJUAN
Sentence: 164,citra,,I-TUJUAN
Sentence: 164,satelit,,I-TUJUAN
Sentence: 164,),,I-TUJUAN
Sentence: 164,sebagai,,I-TUJUAN
Sentence: 164,variabel,,I-TUJUAN
Sentence: 164,penyerta,,I-TUJUAN
Sentence: 164,untuk,,I-TUJUAN
Sentence: 164,estimasi,,I-TUJUAN
Sentence: 164,rata-rata,,I-TUJUAN
Sentence: 164,pengeluaran,,I-TUJUAN
Sentence: 164,per,,I-TUJUAN
Sentence: 164,kapita,,I-TUJUAN
Sentence: 164,dengan,,I-TUJUAN
Sentence: 164,membandingkan,,I-TUJUAN
Sentence: 164,tiga,,I-TUJUAN
Sentence: 164,model,,I-TUJUAN
Sentence: 164,SAE,,I-TUJUAN
Sentence: 164,berdasarkan,,I-TUJUAN
Sentence: 164,variabel,,I-TUJUAN
Sentence: 164,penyertanya,,I-TUJUAN
Sentence: 164,yaitu,,I-TUJUAN
Sentence: 164,Podes,,I-TUJUAN
Sentence: 164,",",,I-TUJUAN
Sentence: 164,olahan,,I-TUJUAN
Sentence: 164,citra,,I-TUJUAN
Sentence: 164,satelit,,I-TUJUAN
Sentence: 164,",",,I-TUJUAN
Sentence: 164,dan,,I-TUJUAN
Sentence: 164,kombinasi,,I-TUJUAN
Sentence: 164,citra,,I-TUJUAN
Sentence: 164,satelit-Podes.,,I-TUJUAN
Sentence: 164,Hasil,,O
Sentence: 164,Estimasi,,O
Sentence: 164,menunjukkan,,O
Sentence: 164,variabel,,B-TEMUAN
Sentence: 164,penyerta,,I-TEMUAN
Sentence: 164,olahan,,I-TEMUAN
Sentence: 164,citra,,I-TEMUAN
Sentence: 164,satelit,,I-TEMUAN
Sentence: 164,menghasilkan,,I-TEMUAN
Sentence: 164,nilai,,I-TEMUAN
Sentence: 164,MSE,,I-TEMUAN
Sentence: 164,dan,,I-TEMUAN
Sentence: 164,RSE,,I-TEMUAN
Sentence: 164,lebih,,I-TEMUAN
Sentence: 164,kecil,,I-TEMUAN
Sentence: 164,daripada,,I-TEMUAN
Sentence: 164,variabel,,I-TEMUAN
Sentence: 164,penyerta,,I-TEMUAN
Sentence: 164,data,,I-TEMUAN
Sentence: 164,Podes.,,I-TEMUAN
Sentence: 164,Sedangkan,,O
Sentence: 164,MSE,,B-METODE
Sentence: 164,dan,,I-METODE
Sentence: 164,RSE,,I-METODE
Sentence: 164,paling,,O
Sentence: 164,kecil,,O
Sentence: 164,dihasilkan,,O
Sentence: 164,pada,,O
Sentence: 164,variabel,,O
Sentence: 164,kombinasi,,O
Sentence: 164,citra,,B-METODE
Sentence: 164,satelit-Podes.,,I-METODE
Sentence: 164,Dengan,,O
Sentence: 164,demikian,,O
Sentence: 164,",",,O
Sentence: 164,big,,B-TEMUAN
Sentence: 164,data,,I-TEMUAN
Sentence: 164,hasil,,I-TEMUAN
Sentence: 164,olahan,,I-TEMUAN
Sentence: 164,citra,,I-TEMUAN
Sentence: 164,satelit,,I-TEMUAN
Sentence: 164,berpotensi,,I-TEMUAN
Sentence: 164,sebagai,,I-TEMUAN
Sentence: 164,alternatif,,I-TEMUAN
Sentence: 164,variabel,,I-TEMUAN
Sentence: 164,penyerta,,I-TEMUAN
Sentence: 164,dalam,,I-TEMUAN
Sentence: 164,SAE,,I-TEMUAN
Sentence: 164,karena,,I-TEMUAN
Sentence: 164,tersedia,,I-TEMUAN
Sentence: 164,secara,,I-TEMUAN
Sentence: 164,berkala,,I-TEMUAN
Sentence: 164,",",,I-TEMUAN
Sentence: 164,mencakup,,I-TEMUAN
Sentence: 164,hingga,,I-TEMUAN
Sentence: 164,level,,I-TEMUAN
Sentence: 164,kecil,,I-TEMUAN
Sentence: 164,",",,I-TEMUAN
Sentence: 164,dan,,I-TEMUAN
Sentence: 164,biaya,,I-TEMUAN
Sentence: 164,lebih,,I-TEMUAN
Sentence: 164,rendah.,,I-TEMUAN
Sentence: 164,Kata,,O
Sentence: 164,Kunci—,,O
Sentence: 164,big,,O
Sentence: 164,data,,O
Sentence: 164,",",,O
Sentence: 164,citra,,O
Sentence: 164,satelit,,O
Sentence: 164,",",,O
Sentence: 164,Pengeluaran,,O
Sentence: 164,per,,O
Sentence: 164,Kapita,,O
Sentence: 164,",",,O
Sentence: 164,Small,,O
Sentence: 164,Area,,O
Sentence: 164,Estimation.,,O
Sentence: 164,[SEP],,O
Sentence: 164,Hasil,,B-TEMUAN
Sentence: 164,estimasi,,I-TEMUAN
Sentence: 164,rata-rata,,I-TEMUAN
Sentence: 164,pengeluaran,,I-TEMUAN
Sentence: 164,per,,I-TEMUAN
Sentence: 164,kapita,,I-TEMUAN
Sentence: 164,pada,,I-TEMUAN
Sentence: 164,77,,I-TEMUAN
Sentence: 164,kecamatan,,I-TEMUAN
Sentence: 164,didapatkan,,I-TEMUAN
Sentence: 164,pada,,I-TEMUAN
Sentence: 164,tiga,,I-TEMUAN
Sentence: 164,model,,I-TEMUAN
Sentence: 164,SAE,,I-TEMUAN
Sentence: 164,EBLUP-FH,,I-TEMUAN
Sentence: 164,berdasarkan,,I-TEMUAN
Sentence: 164,variabel,,I-TEMUAN
Sentence: 164,penyertanya,,I-TEMUAN
Sentence: 164,",",,I-TEMUAN
Sentence: 164,Pada,,I-TEMUAN
Sentence: 164,SAE,,I-TEMUAN
Sentence: 164,EBLUP-FH,,I-TEMUAN
Sentence: 164,dengan,,I-TEMUAN
Sentence: 164,variabel,,I-TEMUAN
Sentence: 164,penyerta,,I-TEMUAN
Sentence: 164,olahan,,I-TEMUAN
Sentence: 164,citra,,I-TEMUAN
Sentence: 164,satelit,,I-TEMUAN
Sentence: 164,didapatkan,,I-TEMUAN
Sentence: 164,rata-,,I-TEMUAN
Sentence: 164,rata,,I-TEMUAN
Sentence: 164,hasil,,I-TEMUAN
Sentence: 164,estimasi,,I-TEMUAN
Sentence: 164,sebesar,,I-TEMUAN
Sentence: 164,Rp,,I-TEMUAN
Sentence: 164,1.141.200,,I-TEMUAN
Sentence: 164,",",,I-TEMUAN
Sentence: 164,-,,I-TEMUAN
Sentence: 164,dengan,,I-TEMUAN
Sentence: 164,variabel,,I-TEMUAN
Sentence: 164,penyerta,,I-TEMUAN
Sentence: 164,data,,I-TEMUAN
Sentence: 164,Podes,,I-TEMUAN
Sentence: 164,sebesar,,I-TEMUAN
Sentence: 164,Rp,,I-TEMUAN
Sentence: 164,1.152.700,,I-TEMUAN
Sentence: 164,",",,I-TEMUAN
Sentence: 164,-,,I-TEMUAN
Sentence: 164,dengan,,I-TEMUAN
Sentence: 164,variabel,,I-TEMUAN
Sentence: 164,penyerta,,I-TEMUAN
Sentence: 164,kombinasi,,I-TEMUAN
Sentence: 164,citra,,I-TEMUAN
Sentence: 164,satelit-Podes,,I-TEMUAN
Sentence: 164,sebesar,,I-TEMUAN
Sentence: 164,Rp,,I-TEMUAN
Sentence: 164,1.144.200,,I-TEMUAN
Sentence: 164,",",,I-TEMUAN
Sentence: 164,-,,I-TEMUAN
Sentence: 164,Selain,,O
Sentence: 164,itu,,O
Sentence: 164,",",,O
Sentence: 164,MSE,,B-METODE
Sentence: 164,dan,,O
Sentence: 164,RSE,,B-TEMUAN
Sentence: 164,SAE,,O
Sentence: 164,EBLUP-FH,,O
Sentence: 164,lebih,,O
Sentence: 164,kecil,,O
Sentence: 164,daripada,,O
Sentence: 164,estimasi,,O
Sentence: 164,langsung,,O
Sentence: 164,",",,O
Sentence: 164,Ditinjau,,O
Sentence: 164,dari,,O
Sentence: 164,penggunaan,,O
Sentence: 164,variabel,,O
Sentence: 164,penyerta,,O
Sentence: 164,",",,O
Sentence: 164,MSE,,O
Sentence: 164,dan,,O
Sentence: 164,RSE,,O
Sentence: 164,pada,,O
Sentence: 164,SAE,,O
Sentence: 164,dengan,,O
Sentence: 164,variabel,,O
Sentence: 164,hasil,,O
Sentence: 164,olahan,,O
Sentence: 164,citra,,O
Sentence: 164,satelit,,O
Sentence: 164,terlihat,,O
Sentence: 164,lebih,,O
Sentence: 164,kecil,,O
Sentence: 164,daripada,,O
Sentence: 164,SAE,,O
Sentence: 164,variabel,,O
Sentence: 164,penyerta,,O
Sentence: 164,Podes,,O
Sentence: 164,",",,O
Sentence: 164,sedangkan,,O
Sentence: 164,MSE,,O
Sentence: 164,dan,,O
Sentence: 164,RSE,,O
Sentence: 164,paling,,O
Sentence: 164,kecil,,O
Sentence: 164,dihasilkan,,O
Sentence: 164,pada,,O
Sentence: 164,model,,O
Sentence: 164,SAE,,O
Sentence: 164,EBLUP,,O
Sentence: 164,FH,,O
Sentence: 164,dengan,,O
Sentence: 164,variabel,,O
Sentence: 164,penyerta,,O
Sentence: 164,kombinasi,,O
Sentence: 164,citra,,O
Sentence: 164,satelit-Podes,,O
Sentence: 164,",",,O
Sentence: 164,Hal,,B-TEMUAN
Sentence: 164,ini,,I-TEMUAN
Sentence: 164,membuktikan,,I-TEMUAN
Sentence: 164,adanya,,I-TEMUAN
Sentence: 164,potensi,,I-TEMUAN
Sentence: 164,penggunaan,,I-TEMUAN
Sentence: 164,big,,I-TEMUAN
Sentence: 164,data,,I-TEMUAN
Sentence: 164,khususnya,,I-TEMUAN
Sentence: 164,citra,,I-TEMUAN
Sentence: 164,satelit,,I-TEMUAN
Sentence: 164,sebagai,,I-TEMUAN
Sentence: 164,variabel,,I-TEMUAN
Sentence: 164,penyerta,,I-TEMUAN
Sentence: 164,SAE,,I-TEMUAN
Sentence: 164,dikarenakan,,I-TEMUAN
Sentence: 164,mampu,,I-TEMUAN
Sentence: 164,memantau,,I-TEMUAN
Sentence: 164,perubahan,,I-TEMUAN
Sentence: 164,lebih,,I-TEMUAN
Sentence: 164,cepat,,I-TEMUAN
Sentence: 164,yang,,I-TEMUAN
Sentence: 164,ditangkap,,I-TEMUAN
Sentence: 164,pada,,I-TEMUAN
Sentence: 164,permukaan,,I-TEMUAN
Sentence: 164,bumi,,I-TEMUAN
Sentence: 164,",",,O
Sentence: 164,Selain,,O
Sentence: 164,itu,,O
Sentence: 164,",",,O
Sentence: 164,citra,,O
Sentence: 164,satelit,,O
Sentence: 164,dari,,O
Sentence: 164,segi,,O
Sentence: 164,biaya,,O
Sentence: 164,",",,O
Sentence: 164,waktu,,O
Sentence: 164,",",,O
Sentence: 164,dan,,O
Sentence: 164,tenaga,,O
Sentence: 164,yang,,O
Sentence: 164,dikeluarkan,,O
Sentence: 164,relatif,,O
Sentence: 164,lebih,,O
Sentence: 164,rendah,,O
Sentence: 164,dari,,O
Sentence: 164,pada,,O
Sentence: 164,pengumpulan,,O
Sentence: 164,data,,O
Sentence: 164,secara,,O
Sentence: 164,konvensional,,O
Sentence: 164,",",,O
Sentence: 164,Selain,,O
Sentence: 164,itu,,O
Sentence: 164,",",,O
Sentence: 164,saran,,O
Sentence: 164,perbaikan,,O
Sentence: 164,bagi,,O
Sentence: 164,penelitian,,O
Sentence: 164,selanjutnya,,O
Sentence: 164,",",,O
Sentence: 164,Sebelum,,O
Sentence: 164,mengolah,,O
Sentence: 164,citra,,O
Sentence: 164,satelit,,O
Sentence: 164,untuk,,O
Sentence: 164,menghasilkan,,O
Sentence: 164,variabel,,O
Sentence: 164,penyerta,,O
Sentence: 164,",",,O
Sentence: 164,perlu,,O
Sentence: 164,dilakukan,,O
Sentence: 164,preprocessing,,O
Sentence: 164,yang,,O
Sentence: 164,lebih,,O
Sentence: 164,baik,,O
Sentence: 164,lagi,,O
Sentence: 164,supaya,,O
Sentence: 164,mendapatkan,,O
Sentence: 164,informasi,,O
Sentence: 164,yang,,O
Sentence: 164,lebih,,O
Sentence: 164,baik,,O
Sentence: 164,serta,,O
Sentence: 164,perlu,,O
Sentence: 164,melakukan,,O
Sentence: 164,pengkajian,,O
Sentence: 164,lebih,,O
Sentence: 164,lanjut,,O
Sentence: 164,terkait,,O
Sentence: 164,variabel,,O
Sentence: 164,hasil,,O
Sentence: 164,citra,,O
Sentence: 164,satelit,,O
Sentence: 164,yang,,O
Sentence: 164,akan,,O
Sentence: 164,digunakan,,O
Sentence: 164,sebagai,,O
Sentence: 164,variabel,,O
Sentence: 164,penyerta,,O
Sentence: 164,pada,,O
Sentence: 164,Makalah,,O
Sentence: 164,Skripsi,,O
Sentence: 164,–,,O
Sentence: 164,Program,,O
Sentence: 164,Studi,,O
Sentence: 164,D-IV,,O
Sentence: 164,Komputasi,,O
Sentence: 164,Statistik,,O
Sentence: 164,SAE,,O
Sentence: 164,",",,O
Sentence: 164,Kemudian,,O
Sentence: 164,mencari,,O
Sentence: 164,ukuran,,O
Sentence: 164,yang,,O
Sentence: 164,lebih,,O
Sentence: 164,baik,,O
Sentence: 164,dalam,,O
Sentence: 164,merepresentasikan,,O
Sentence: 164,nilai,,O
Sentence: 164,variabel,,O
Sentence: 164,pada,,O
Sentence: 164,zonal,,O
Sentence: 164,statistics,,O
Sentence: 164,",",,O
Sentence: 164,Dilakukan,,O
Sentence: 164,eksplorasi,,O
Sentence: 164,lebih,,O
Sentence: 164,lanjut,,O
Sentence: 164,terkait,,O
Sentence: 164,sumber,,O
Sentence: 164,big,,O
Sentence: 164,data,,O
Sentence: 164,citra,,O
Sentence: 164,satelit,,O
Sentence: 164,yang,,O
Sentence: 164,dapat,,O
Sentence: 164,menggambarkan,,O
Sentence: 164,proksi,,O
Sentence: 164,penduga,,O
Sentence: 164,",",,O
Sentence: 164,dalam,,O
Sentence: 164,penelitian,,O
Sentence: 164,ini,,O
Sentence: 164,adalah,,O
Sentence: 164,rata-rata,,O
Sentence: 164,pengeluaran,,O
Sentence: 164,per,,O
Sentence: 164,kapita.,,O
Sentence: 165,Komunikasi,,O
Sentence: 165,yang,,O
Sentence: 165,berjalan,,O
Sentence: 165,hanya,,O
Sentence: 165,satu,,O
Sentence: 165,arah,,O
Sentence: 165,",",,O
Sentence: 165,yaitu,,O
Sentence: 165,penyaji,,O
Sentence: 165,publikasi,,O
Sentence: 165,kepada,,O
Sentence: 165,pengguna,,O
Sentence: 165,data.,,O
Sentence: 165,Berdasarkan,,O
Sentence: 165,permasalahan,,O
Sentence: 165,tersebut,,O
Sentence: 165,",",,O
Sentence: 165,peneliti,,O
Sentence: 165,mengajukan,,O
Sentence: 165,solusi,,O
Sentence: 165,berupa,,O
Sentence: 165,pembangunan,,B-TUJUAN
Sentence: 165,sistem,,I-TUJUAN
Sentence: 165,informasi,,I-TUJUAN
Sentence: 165,geografis,,I-TUJUAN
Sentence: 165,menggunakan,,I-TUJUAN
Sentence: 165,data,,I-TUJUAN
Sentence: 165,Podes,,I-TUJUAN
Sentence: 165,berbasis,,I-TUJUAN
Sentence: 165,web.,,I-TUJUAN
Sentence: 165,Sistem,,O
Sentence: 165,dapat,,O
Sentence: 165,menyajikan,,O
Sentence: 165,data,,O
Sentence: 165,dalam,,O
Sentence: 165,bentuk,,O
Sentence: 165,visualisasi,,O
Sentence: 165,data,,O
Sentence: 165,interaktif.,,O
Sentence: 165,Pembangunan,,O
Sentence: 165,sistem,,O
Sentence: 165,menggunakan,,O
Sentence: 165,metode,,B-METODE
Sentence: 165,System,,I-METODE
Sentence: 165,Development,,I-METODE
Sentence: 165,Life,,I-METODE
Sentence: 165,Cycle,,I-METODE
Sentence: 165,Waterfall,,I-METODE
Sentence: 165,Model,,I-METODE
Sentence: 165,(,,I-METODE
Sentence: 165,SDLC,,I-METODE
Sentence: 165,Waterfall,,I-METODE
Sentence: 165,Model,,I-METODE
Sentence: 165,),,I-METODE
Sentence: 165,.,,O
Sentence: 165,Setelah,,O
Sentence: 165,melakukan,,O
Sentence: 165,pembangunan,,O
Sentence: 165,sistem,,O
Sentence: 165,",",,O
Sentence: 165,tahap,,O
Sentence: 165,selanjutnya,,O
Sentence: 165,yaitu,,O
Sentence: 165,pengujian,,O
Sentence: 165,dan,,O
Sentence: 165,evaluasi,,O
Sentence: 165,sistem,,O
Sentence: 165,menggunakan,,O
Sentence: 165,metode,,B-METODE
Sentence: 165,Blackbox,,I-METODE
Sentence: 165,Testing,,I-METODE
Sentence: 165,dan,,I-METODE
Sentence: 165,System,,I-METODE
Sentence: 165,Usability,,I-METODE
Sentence: 165,Scale,,I-METODE
Sentence: 165,(,,I-METODE
Sentence: 165,SUS,,I-METODE
Sentence: 165,),,I-METODE
Sentence: 165,.,,I-METODE
Sentence: 165,Kata,,O
Sentence: 165,Kunci—,,O
Sentence: 165,Podes,,O
Sentence: 165,",",,O
Sentence: 165,sistem,,O
Sentence: 165,informasi,,O
Sentence: 165,geografis,,O
Sentence: 165,",",,O
Sentence: 165,visualisasi,,O
Sentence: 165,data,,O
Sentence: 165,",",,O
Sentence: 165,web.,,O
Sentence: 165,[SEP],,O
Sentence: 165,Berdasarkan,,O
Sentence: 165,penelitian,,O
Sentence: 165,yang,,O
Sentence: 165,telah,,O
Sentence: 165,dapat,,O
Sentence: 165,ditarik,,O
Sentence: 165,beberapa,,O
Sentence: 165,kesimpulan,,O
Sentence: 165,sebagai,,O
Sentence: 165,berikut,,O
Sentence: 165,:,,O
Sentence: 165,1.,,O
Sentence: 165,Telah,,B-TEMUAN
Sentence: 165,dilakukan,,I-TEMUAN
Sentence: 165,pembangunan,,I-TEMUAN
Sentence: 165,sistem,,I-TEMUAN
Sentence: 165,informasi,,I-TEMUAN
Sentence: 165,geografis,,I-TEMUAN
Sentence: 165,berbasis,,I-TEMUAN
Sentence: 165,web,,I-TEMUAN
Sentence: 165,menggunakan,,I-TEMUAN
Sentence: 165,data,,I-TEMUAN
Sentence: 165,Podes,,I-TEMUAN
Sentence: 165,Kota,,I-TEMUAN
Sentence: 165,Madiun,,I-TEMUAN
Sentence: 165,yang,,I-TEMUAN
Sentence: 165,dapat,,I-TEMUAN
Sentence: 165,menyajikan,,I-TEMUAN
Sentence: 165,visualisasi,,I-TEMUAN
Sentence: 165,data,,I-TEMUAN
Sentence: 165,berupa,,I-TEMUAN
Sentence: 165,peta,,I-TEMUAN
Sentence: 165,interaktif,,I-TEMUAN
Sentence: 165,dan,,I-TEMUAN
Sentence: 165,tabel,,I-TEMUAN
Sentence: 165,dinamis.,,I-TEMUAN
Sentence: 165,2.,,O
Sentence: 165,Berdasarkan,,O
Sentence: 165,hasil,,O
Sentence: 165,pengujian,,O
Sentence: 165,menggunakan,,O
Sentence: 165,Blackbox,,O
Sentence: 165,Testing,,O
Sentence: 165,",",,O
Sentence: 165,sistem,,O
Sentence: 165,yang,,O
Sentence: 165,dibangun,,O
Sentence: 165,dapat,,O
Sentence: 165,berjalan,,O
Sentence: 165,sesuai,,O
Sentence: 165,dengan,,O
Sentence: 165,fungsinya.,,O
Sentence: 165,3.,,O
Sentence: 165,Sistem,,O
Sentence: 165,yang,,O
Sentence: 165,dibangun,,O
Sentence: 165,layak,,O
Sentence: 165,dan,,O
Sentence: 165,dapat,,O
Sentence: 165,memenuhi,,O
Sentence: 165,kebutuhan,,O
Sentence: 165,serta,,O
Sentence: 165,harapan,,O
Sentence: 165,dari,,O
Sentence: 165,pengguna,,O
Sentence: 165,dengan,,O
Sentence: 165,hasil,,O
Sentence: 165,survei,,O
Sentence: 165,evaluasi,,O
Sentence: 165,menggunakan,,O
Sentence: 165,System,,B-METODE
Sentence: 165,Usability,,I-METODE
Sentence: 165,Scale,,I-METODE
Sentence: 165,(,,I-METODE
Sentence: 165,SUS,,I-METODE
Sentence: 165,),,I-METODE
Sentence: 165,.,,I-METODE
Sentence: 165,4.,,O
Sentence: 165,Sesuai,,O
Sentence: 165,dengan,,O
Sentence: 165,hasil,,O
Sentence: 165,survei,,O
Sentence: 165,pendapat,,O
Sentence: 165,terhadap,,O
Sentence: 165,pengguna,,O
Sentence: 165,",",,O
Sentence: 165,sistem,,O
Sentence: 165,yang,,O
Sentence: 165,dibangun,,O
Sentence: 165,berpotensi,,O
Sentence: 165,untuk,,O
Sentence: 165,memudahkan,,O
Sentence: 165,pengguna,,O
Sentence: 165,dan,,O
Sentence: 165,BPS,,O
Sentence: 165,Kota,,O
Sentence: 165,Madiun,,O
Sentence: 165,dalam,,O
Sentence: 166,ruang,,O
Sentence: 166,terbuka,,O
Sentence: 166,di,,O
Sentence: 166,Jakarta,,O
Sentence: 166,",",,O
Sentence: 166,dan,,O
Sentence: 166,diperlukan,,O
Sentence: 166,langkah,,O
Sentence: 166,preventif,,O
Sentence: 166,untuk,,O
Sentence: 166,mengurangi,,O
Sentence: 166,keberadaannya.,,O
Sentence: 166,Metode,,B-METODE
Sentence: 166,klastering,,I-METODE
Sentence: 166,menggunakan,,O
Sentence: 166,algoritma,,O
Sentence: 166,k-means,,O
Sentence: 166,dan,,O
Sentence: 166,fuzzy,,O
Sentence: 166,c-means,,O
Sentence: 166,dengan,,O
Sentence: 166,klaster,,O
Sentence: 166,2,,O
Sentence: 166,",",,O
Sentence: 166,3,,O
Sentence: 166,",",,O
Sentence: 166,berdasarkan,,O
Sentence: 166,tingkat,,O
Sentence: 166,kerentanan,,O
Sentence: 166,penyakit,,O
Sentence: 166,DBD.,,O
Sentence: 166,Dalam,,O
Sentence: 166,keseluruhan,,O
Sentence: 166,analisis,,O
Sentence: 166,",",,O
Sentence: 166,dapat,,O
Sentence: 166,disimpulkan,,O
Sentence: 166,bahwa,,O
Sentence: 166,penggunaan,,B-TEMUAN
Sentence: 166,GSV,,I-TEMUAN
Sentence: 166,sebagai,,I-TEMUAN
Sentence: 166,sumber,,I-TEMUAN
Sentence: 166,data,,I-TEMUAN
Sentence: 166,alternatif,,I-TEMUAN
Sentence: 166,dan,,I-TEMUAN
Sentence: 166,metode,,I-TEMUAN
Sentence: 166,klastering,,I-TEMUAN
Sentence: 166,dapat,,I-TEMUAN
Sentence: 166,memberikan,,I-TEMUAN
Sentence: 166,kontribusi,,I-TEMUAN
Sentence: 166,yang,,I-TEMUAN
Sentence: 166,positif,,I-TEMUAN
Sentence: 166,dalam,,I-TEMUAN
Sentence: 166,pemetaan,,I-TEMUAN
Sentence: 166,tingkat,,I-TEMUAN
Sentence: 166,kerentanan,,I-TEMUAN
Sentence: 166,penyakit,,I-TEMUAN
Sentence: 166,terhadap,,I-TEMUAN
Sentence: 166,persebaran,,I-TEMUAN
Sentence: 166,serta,,O
Sentence: 166,DBD,,O
Sentence: 166,dan,,O
Sentence: 166,pemahaman,,O
Sentence: 166,perkembangan,,O
Sentence: 166,nyamuk,,O
Sentence: 166,di,,O
Sentence: 166,Provinsi,,O
Sentence: 166,DKI,,O
Sentence: 166,Jakarta.,,O
Sentence: 166,ini,,O
Sentence: 166,dapat,,O
Sentence: 167,Ibnu,,O
Sentence: 167,Santoso,,O
Sentence: 167,S.S.T,,O
Sentence: 167,",",,O
Sentence: 167,M.T.,,O
Sentence: 167,Sentralitas,,O
Sentence: 167,adalah,,O
Sentence: 167,salah,,O
Sentence: 167,satu,,O
Sentence: 167,hal,,O
Sentence: 167,yang,,O
